link,start,xEnd,video,utterance,arousal,valence
https://www.youtube.com/watch?v=sV1X3zrHY5U,260.8470526,271.4462556,e0fbb351e_1,utterance_28.mp4,,
https://www.youtube.com/watch?v=sV1X3zrHY5U,271.1129474,281.5121654,e0fbb351e_1,utterance_29.mp4,,
https://www.youtube.com/watch?v=sV1X3zrHY5U,286.5117895,296.8776767,e0fbb351e_1,utterance_31.mp4,,
https://www.youtube.com/watch?v=Qx0KnNRrRdI,0.291737374,5.167919192,0af72f957_1,utterance_1.mp4,,
https://www.youtube.com/watch?v=Qx0KnNRrRdI,5.543010101,9.919070707,0af72f957_1,utterance_2.mp4,,
https://www.youtube.com/watch?v=Qx0KnNRrRdI,9.919070707,19.25466667,0af72f957_1,utterance_3.mp4,,
https://www.youtube.com/watch?v=Qx0KnNRrRdI,19.54640404,28.09014141,0af72f957_1,utterance_4.mp4,,
https://www.youtube.com/watch?v=Qx0KnNRrRdI,38.21759596,40.92658586,0af72f957_1,utterance_6.mp4,,
https://www.youtube.com/watch?v=RQjNk3l9ZU8,52.53767943,57.67469697,7b5fbb086_1,utterance_8.mp4,,
https://www.youtube.com/watch?v=RQjNk3l9ZU8,57.90819777,68.51580542,7b5fbb086_1,utterance_9.mp4,,
https://www.youtube.com/watch?v=RQjNk3l9ZU8,68.18223285,78.58969697,7b5fbb086_1,utterance_10.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,0.46713137,10.87748762,16f978d4a_1,utterance_1.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,10.51045583,20.92081208,16f978d4a_1,utterance_2.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,30.83067043,41.34112626,16f978d4a_1,utterance_4.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,41.10756057,51.58464987,16f978d4a_1,utterance_5.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,51.15088503,61.66134086,16f978d4a_1,utterance_6.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,71.00396826,81.31422493,16f978d4a_1,utterance_8.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,81.04729272,87.62049843,16f978d4a_1,utterance_9.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,87.5871319,98.0642212,16f978d4a_1,utterance_10.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,97.63045636,108.2743783,16f978d4a_1,utterance_11.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,107.9073465,118.4178023,16f978d4a_1,utterance_12.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,147.8470787,157.3899052,16f978d4a_1,utterance_16.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,167.7001619,172.3047425,16f978d4a_1,utterance_18.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,172.3714756,182.982031,16f978d4a_1,utterance_19.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,182.4148,192.9919889,16f978d4a_1,utterance_20.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,193.1588216,203.1687795,16f978d4a_1,utterance_21.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,202.7350146,213.2454705,16f978d4a_1,utterance_22.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,212.5447734,223.1886954,16f978d4a_1,utterance_23.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,232.864988,243.1752447,16f978d4a_1,utterance_25.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,242.6747468,250.7828127,16f978d4a_1,utterance_26.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,250.8495458,260.5925715,16f978d4a_1,utterance_27.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,260.1921732,270.3022307,16f978d4a_1,utterance_28.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,269.7683663,277.6095,16f978d4a_1,utterance_29.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,278.1767309,288.7205533,16f978d4a_1,utterance_30.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,288.4536211,298.6637782,16f978d4a_1,utterance_31.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,298.0298142,308.7404691,16f978d4a_1,utterance_32.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,308.54027,319.1508254,16f978d4a_1,utterance_33.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,318.5835944,329.1274168,16f978d4a_1,utterance_34.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,338.903809,345.9441461,16f978d4a_1,utterance_36.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,346.6114766,353.5517141,16f978d4a_1,utterance_37.mp4,,
https://www.youtube.com/watch?v=Nj2cWPxcXdo,353.8520129,364.3624687,16f978d4a_1,utterance_38.mp4,,
https://www.youtube.com/watch?v=6H6LD5Z3VdI,586.1111864,596.6441218,34d64e449_4,utterance_62.mp4,,
https://www.youtube.com/watch?v=6H6LD5Z3VdI,596.1441407,600.7106348,34d64e449_4,utterance_63.mp4,,
https://www.youtube.com/watch?v=6H6LD5Z3VdI,600.810631,611.4102305,34d64e449_4,utterance_64.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,0.23332308,10.89952104,95e8075a9_1,utterance_1.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,10.49953861,21.09907283,95e8075a9_1,utterance_2.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,20.53243107,30.93197407,95e8075a9_1,utterance_3.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,30.56532352,40.93153466,95e8075a9_1,utterance_4.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,40.36489289,50.86443151,95e8075a9_1,utterance_5.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,50.63110843,58.46409755,95e8075a9_1,utterance_6.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,58.56409316,69.0302999,95e8075a9_1,utterance_7.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,68.59698561,77.99657256,95e8075a9_1,utterance_8.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,78.39655498,88.92942546,95e8075a9_1,utterance_9.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,89.36273976,96.79574646,95e8075a9_1,utterance_10.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,97.29572449,104.8953905,95e8075a9_1,utterance_11.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,105.4620323,110.3951489,95e8075a9_1,utterance_12.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,110.5951401,115.0949423,95e8075a9_1,utterance_13.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,115.2616017,120.3613776,95e8075a9_1,utterance_14.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,121.0946787,125.7611403,95e8075a9_1,utterance_15.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,125.7611403,131.8275404,95e8075a9_1,utterance_16.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,134.8607404,141.8604328,95e8075a9_1,utterance_17.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,142.0937559,149.6934219,95e8075a9_1,utterance_18.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,151.193356,155.8931495,95e8075a9_1,utterance_19.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,157.4930792,158.9930133,95e8075a9_1,utterance_20.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,160.5262792,164.0594573,95e8075a9_1,utterance_21.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,165.4260639,172.3257607,95e8075a9_1,utterance_22.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,172.4257563,174.6923234,95e8075a9_1,utterance_23.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,178.7254795,186.5251368,95e8075a9_1,utterance_25.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,186.4251412,190.1249786,95e8075a9_1,utterance_26.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,192.9581874,197.1580029,95e8075a9_1,utterance_27.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,197.8579721,200.0245436,95e8075a9_1,utterance_28.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,202.2911106,208.0908558,95e8075a9_1,utterance_29.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,209.7574492,215.1572119,95e8075a9_1,utterance_30.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,216.0571724,223.4901791,95e8075a9_1,utterance_31.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,227.4900033,233.0897572,95e8075a9_1,utterance_32.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,233.5564034,238.5895155,95e8075a9_1,utterance_33.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,238.6895112,241.3560606,95e8075a9_1,utterance_34.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,242.1893574,246.9891464,95e8075a9_1,utterance_35.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,247.7891113,252.9888828,95e8075a9_1,utterance_36.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,258.2886499,261.9218236,95e8075a9_1,utterance_37.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,266.2216346,271.0214237,95e8075a9_1,utterance_38.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,271.8213886,273.6213095,95e8075a9_1,utterance_39.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,275.5545578,281.4876305,95e8075a9_1,utterance_40.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,282.7875733,286.8540613,95e8075a9_1,utterance_41.mp4,,
https://www.youtube.com/watch?v=pndFdCwbZ7o,297.0202812,299.8201582,95e8075a9_1,utterance_42.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,0.700656803,7.54040178,481f43809_1,utterance_1.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,13.77958378,24.35616504,481f43809_1,utterance_3.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,23.82233129,34.03190184,481f43809_1,utterance_4.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,43.9078263,50.08027908,481f43809_1,utterance_6.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,50.21373752,55.88572116,481f43809_1,utterance_7.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,56.05254421,61.95808012,481f43809_1,utterance_8.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,62.12490316,70.33259714,481f43809_1,utterance_9.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,70.53278479,80.47543847,481f43809_1,utterance_10.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,80.34198003,86.01396367,481f43809_1,utterance_11.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,86.41433899,93.42090701,481f43809_1,utterance_12.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,95.05577289,105.6657188,481f43809_1,utterance_13.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,127.0524335,133.2248863,481f43809_1,utterance_16.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,134.0590016,139.831079,481f43809_1,utterance_17.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,140.1313605,144.9692289,481f43809_1,utterance_18.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,145.5030627,154.7784242,481f43809_1,utterance_19.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,154.8451534,160.9842415,481f43809_1,utterance_20.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,161.1510646,171.1938121,481f43809_1,utterance_21.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,171.4273644,178.5673908,481f43809_1,utterance_22.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,180.0687983,190.6787441,481f43809_1,utterance_23.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,190.345098,200.2543871,481f43809_1,utterance_24.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,200.3878455,208.2285288,481f43809_1,utterance_25.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,208.5621749,213.4334079,481f43809_1,utterance_26.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,213.4667725,219.9395068,481f43809_1,utterance_27.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,220.4733406,224.710646,481f43809_1,utterance_28.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,227.012804,229.8487959,481f43809_1,utterance_29.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,231.4502971,238.1899483,481f43809_1,utterance_30.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,254.5719716,260.6443306,481f43809_1,utterance_33.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,260.8778828,265.7824805,481f43809_1,utterance_34.mp4,,
https://www.youtube.com/watch?v=VibOBPob85E,266.0160327,273.1560592,481f43809_1,utterance_35.mp4,,
https://www.youtube.com/watch?v=DlhA15R_-j4,0.517642276,11.16628339,789c8d525_1,utterance_1.mp4,,
https://www.youtube.com/watch?v=DlhA15R_-j4,10.35284553,19.96620209,789c8d525_1,utterance_2.mp4,,
https://www.youtube.com/watch?v=DlhA15R_-j4,19.6704065,30.31904762,789c8d525_1,utterance_3.mp4,,
https://www.youtube.com/watch?v=ZZSq_BkIT4s,0,10.24126348,8555b6134_1,utterance_1.mp4,,
https://www.youtube.com/watch?v=ZZSq_BkIT4s,9.80759434,20.44916779,8555b6134_1,utterance_2.mp4,,
https://www.youtube.com/watch?v=ZZSq_BkIT4s,20.08221698,30.62371294,8555b6134_1,utterance_3.mp4,,
https://www.youtube.com/watch?v=ZZSq_BkIT4s,30.12332547,40.83161725,8555b6134_1,utterance_4.mp4,,
https://www.youtube.com/watch?v=ZZSq_BkIT4s,50.4390566,60.8471159,8555b6134_1,utterance_6.mp4,,
https://www.youtube.com/watch?v=ZZSq_BkIT4s,60.48016509,70.98830189,8555b6134_1,utterance_7.mp4,,
https://www.youtube.com/watch?v=ZZSq_BkIT4s,70.52127358,81.06276954,8555b6134_1,utterance_8.mp4,,
https://www.youtube.com/watch?v=ZZSq_BkIT4s,80.56238208,87.73460243,8555b6134_1,utterance_9.mp4,,
https://www.youtube.com/watch?v=ZZSq_BkIT4s,87.80132075,98.34281671,8555b6134_1,utterance_10.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,360.2575179,362.3241321,71091df7b_4,utterance_49.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,363.9907564,368.9239644,71091df7b_4,utterance_50.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,370.9905786,372.2905456,71091df7b_4,utterance_51.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,373.5571801,374.5904872,71091df7b_4,utterance_52.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,376.5904364,380.6903323,71091df7b_4,utterance_53.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,382.656949,389.6901038,71091df7b_4,utterance_54.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,390.5900809,392.2233728,71091df7b_4,utterance_55.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,394.089992,397.5565707,71091df7b_4,utterance_56.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,398.7565402,401.2564767,71091df7b_4,utterance_57.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,403.1897609,407.3563218,71091df7b_4,utterance_58.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,409.7229284,414.9227963,71091df7b_4,utterance_59.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,761.8139869,771.9137305,71091df7b_8,utterance_103.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,771.6137381,781.4134892,71091df7b_8,utterance_104.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,780.9468344,791.2465728,71091df7b_8,utterance_105.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,790.7465855,799.9463519,71091df7b_8,utterance_106.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,799.613027,804.4462376,71091df7b_8,utterance_107.mp4,,
https://www.youtube.com/watch?v=Gw79oIuAuMU,804.74623,809.879433,71091df7b_8,utterance_108.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,127.0564776,137.0661791,c22c67af7_1,utterance_15.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,138.0337836,145.9414478,c22c67af7_1,utterance_16.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,145.9748134,150.9796642,c22c67af7_1,utterance_17.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,154.3829627,161.4564851,c22c67af7_1,utterance_18.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,162.7911119,172.8008134,c22c67af7_1,utterance_19.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,172.3670597,182.6103209,c22c67af7_1,utterance_20.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,182.1765672,187.1480522,c22c67af7_1,utterance_21.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,187.3148806,192.152903,c22c67af7_1,utterance_22.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,192.2196343,198.3922836,c22c67af7_1,utterance_23.mp4,,
https://www.youtube.com/watch?v=cffsQpa1pm8,199.6935448,207.1674552,c22c67af7_1,utterance_24.mp4,,
https://www.youtube.com/watch?v=TIs4tX3SlLY,0.23329906,10.19850176,d2ed51271_1,utterance_1.mp4,,
https://www.youtube.com/watch?v=TIs4tX3SlLY,9.798560517,20.23036134,d2ed51271_1,utterance_2.mp4,,
https://www.youtube.com/watch?v=TIs4tX3SlLY,20.29701821,30.89546122,d2ed51271_1,utterance_3.mp4,,
https://www.youtube.com/watch?v=TIs4tX3SlLY,30.56217685,40.46072268,d2ed51271_1,utterance_4.mp4,,
https://www.youtube.com/watch?v=PNbenf7oyvU,0,10.29900866,0e02ee3c5_1,utterance_1.mp4,,
https://www.youtube.com/watch?v=PNbenf7oyvU,9.799056785,20.19805582,0e02ee3c5_1,utterance_2.mp4,,
https://www.youtube.com/watch?v=PNbenf7oyvU,20.2980462,28.33060635,0e02ee3c5_1,utterance_3.mp4,,
https://www.youtube.com/watch?v=PNbenf7oyvU,28.69723773,33.99672762,0e02ee3c5_1,utterance_4.mp4,,
https://www.youtube.com/watch?v=PNbenf7oyvU,36.86311838,47.16212705,0e02ee3c5_1,utterance_5.mp4,,
https://www.youtube.com/watch?v=PNbenf7oyvU,46.66217517,54.76139557,0e02ee3c5_1,utterance_6.mp4,,
https://www.youtube.com/watch?v=PNbenf7oyvU,54.82805582,65.42703561,0e02ee3c5_1,utterance_7.mp4,,
https://www.youtube.com/watch?v=PNbenf7oyvU,64.86042348,75.3594129,0e02ee3c5_1,utterance_8.mp4,,
https://www.youtube.com/watch?v=PNbenf7oyvU,74.89279115,85.42511068,0e02ee3c5_1,utterance_9.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,69.52850043,77.49461338,1add840e2_2,utterance_12.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,77.69459948,88.2272007,1add840e2_2,utterance_13.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,87.72723545,94.79341095,1add840e2_2,utterance_14.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,94.96006603,104.0594335,1add840e2_2,utterance_15.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,104.2927507,108.1258176,1add840e2_2,utterance_16.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,116.1919235,126.9245109,1add840e2_2,utterance_19.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,126.4578766,130.7575778,1add840e2_2,utterance_20.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,131.1242189,137.8570843,1add840e2_2,utterance_21.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,138.1237324,142.5234266,1add840e2_2,utterance_22.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,142.5567576,152.9560348,1add840e2_2,utterance_23.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,153.7559791,164.3885734,1add840e2_2,utterance_24.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,163.7886151,169.554881,1add840e2_2,utterance_25.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,170.0881772,172.6879965,1add840e2_2,utterance_26.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,172.8879826,183.6205699,1add840e2_2,utterance_27.mp4,,
https://www.youtube.com/watch?v=8bsLZ6QxhzM,183.1539357,191.786669,1add840e2_2,utterance_28.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,46.70135747,54.94081125,2af27e034_2,utterance_10.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,55.10760181,61.27885262,2af27e034_2,utterance_11.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,61.87929864,70.71919845,2af27e034_2,utterance_12.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,71.45307692,73.05426632,2af27e034_2,utterance_13.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,74.02165158,75.68955721,2af27e034_2,utterance_14.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,76.35671946,79.4256658,2af27e034_2,utterance_15.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,79.85932127,81.99424047,2af27e034_2,utterance_16.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,82.19438914,87.76519392,2af27e034_2,utterance_17.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,88.26556561,92.46868778,2af27e034_2,utterance_18.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,92.46868778,96.83860052,2af27e034_2,utterance_19.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,97.37233032,98.47314803,2af27e034_2,utterance_20.mp4,,
https://www.youtube.com/watch?v=-Vii-P_bF3k,99.24038462,100.541351,2af27e034_2,utterance_21.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,0.233307328,10.33218167,2c6068729_1,utterance_1.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,9.798907774,19.99777097,2c6068729_1,utterance_2.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,19.36450822,29.8966676,2c6068729_1,utterance_3.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,32.42971858,33.92955141,2c6068729_1,utterance_4.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,34.06286988,44.69501811,2c6068729_1,utterance_5.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,44.32839231,54.92721092,2c6068729_1,utterance_6.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,54.36060741,64.92609641,2c6068729_1,utterance_7.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,64.39282251,74.99164113,2c6068729_1,utterance_8.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,94.72277515,105.2549345,2c6068729_1,utterance_11.mp4,,
https://www.youtube.com/watch?v=_pUuK8oRNuE,104.7549902,114.820535,2c6068729_1,utterance_12.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,706.5189632,717.0291626,2debca276_8,utterance_72.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,716.5620426,727.1389735,2debca276_8,utterance_73.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,726.8386821,737.2487844,2debca276_8,utterance_74.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,736.8817616,747.4253267,2debca276_8,utterance_75.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,746.924841,757.4350405,2debca276_8,utterance_76.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,756.9679205,767.8117771,2debca276_8,utterance_77.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,767.24456,777.8214909,2debca276_8,utterance_78.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,777.2876395,787.8979361,2debca276_8,utterance_79.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,787.5642789,798.1412098,2debca276_9,utterance_80.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,797.6073584,808.1509236,2debca276_9,utterance_81.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,807.8839979,818.2941002,2debca276_9,utterance_82.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,817.6935174,828.0035225,2debca276_9,utterance_83.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,837.5461163,848.3566072,2debca276_9,utterance_85.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,847.8227558,858.3329552,2debca276_9,utterance_86.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,857.8658353,868.3760347,2debca276_9,utterance_87.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,867.9089147,878.5192113,2debca276_9,utterance_88.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,888.4621937,898.872296,2debca276_9,utterance_90.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,898.2717132,908.8152783,2debca276_9,utterance_91.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,908.3147926,918.5247007,2debca276_9,utterance_92.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,918.1243121,928.7679744,2debca276_10,utterance_93.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,928.4009516,938.911151,2debca276_10,utterance_94.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,938.4440311,949.0543276,2debca276_10,utterance_95.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,958.76375,969.2405837,2debca276_10,utterance_97.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,968.8068295,979.0167375,2debca276_10,utterance_98.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,978.382789,988.9263541,2debca276_10,utterance_99.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,998.9360679,1009.81329,2debca276_10,utterance_101.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,1009.446267,1019.989833,2debca276_10,utterance_102.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,1029.765986,1034.770843,2debca276_10,utterance_104.mp4,,
https://www.youtube.com/watch?v=5r98OijJSGE,1035.137866,1045.681431,2debca276_10,utterance_105.mp4,,
https://www.youtube.com/watch?v=ChCVom91sVA,59.09147516,62.5949223,3c22d7086_1,utterance_11.mp4,,
https://www.youtube.com/watch?v=ChCVom91sVA,62.82848545,69.40161961,3c22d7086_1,utterance_12.mp4,,
https://www.youtube.com/watch?v=ChCVom91sVA,69.60181659,78.34375137,3c22d7086_1,utterance_13.mp4,,
https://www.youtube.com/watch?v=O1qw9LRuSho,381.6429579,385.3132434,3ecbd1402_4,utterance_49.mp4,,
https://www.youtube.com/watch?v=O1qw9LRuSho,385.6135395,396.1906349,3ecbd1402_4,utterance_50.mp4,,
https://www.youtube.com/watch?v=O1qw9LRuSho,395.8903389,404.8992214,3ecbd1402_4,utterance_51.mp4,,
