link,start,xEnd,video,utterance,arousal,valence,EmotionMaxVote
https://www.youtube.com/watch?v=F1AWK4WVN7Y,53.70225441,62.57405542,6a465b489_1,utterance_9.mp4,,,3
https://www.youtube.com/watch?v=F1AWK4WVN7Y,62.10260705,66.77423174,6a465b489_1,utterance_10.mp4,,,3
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,0,10.29820932,07ab3c980_1,utterance_1.mp4,,,3
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,9.798296245,20.39645341,07ab3c980_1,utterance_2.mp4,,,3
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,20.06317803,30.52802503,07ab3c980_1,utterance_3.mp4,,,4
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,30.32805981,39.42647775,07ab3c980_1,utterance_4.mp4,,,4
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,39.42647775,49.95797983,07ab3c980_1,utterance_5.mp4,,,4
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,49.45806676,59.98956885,07ab3c980_1,utterance_6.mp4,,,4
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,59.48965577,70.02115786,07ab3c980_1,utterance_7.mp4,,,5
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,69.75453755,80.35269471,07ab3c980_1,utterance_8.mp4,,,5
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,79.78612656,90.25097357,07ab3c980_1,utterance_9.mp4,,,5
https://www.youtube.com/watch?v=U5Ck4_Pi6Dg,89.58442281,95.61670723,07ab3c980_1,utterance_10.mp4,,,5
https://www.youtube.com/watch?v=z1N7SsD_Y08,0,10.26990536,7e4f29359_1,utterance_1.mp4,,,0
https://www.youtube.com/watch?v=z1N7SsD_Y08,9.803091483,19.87293375,7e4f29359_1,utterance_2.mp4,,,4
https://www.youtube.com/watch?v=z1N7SsD_Y08,20.07299685,26.17492114,7e4f29359_1,utterance_3.mp4,,,3
https://www.youtube.com/watch?v=z1N7SsD_Y08,26.84179811,37.34511041,7e4f29359_1,utterance_4.mp4,,,3
https://www.youtube.com/watch?v=z1N7SsD_Y08,36.64488959,42.14662461,7e4f29359_1,utterance_5.mp4,,,4
https://www.youtube.com/watch?v=4Aq-zsCTVfk,7.006682578,16.74930788,7f71caf17_1,utterance_1.mp4,,,3
https://www.youtube.com/watch?v=4Aq-zsCTVfk,61.19169451,71.80181384,7f71caf17_1,utterance_7.mp4,,,0
https://www.youtube.com/watch?v=4Aq-zsCTVfk,71.46816229,81.61116945,7f71caf17_1,utterance_8.mp4,,,0
https://www.youtube.com/watch?v=4Aq-zsCTVfk,81.04396181,89.51871122,7f71caf17_1,utterance_9.mp4,,,0
https://www.youtube.com/watch?v=4Aq-zsCTVfk,88.98486874,99.32806683,7f71caf17_1,utterance_10.mp4,,,4
https://www.youtube.com/watch?v=4Aq-zsCTVfk,99.02778043,109.5711695,7f71caf17_1,utterance_11.mp4,,,0
https://www.youtube.com/watch?v=4Aq-zsCTVfk,109.0706921,119.1803341,7f71caf17_1,utterance_12.mp4,,,3
https://www.youtube.com/watch?v=4Aq-zsCTVfk,118.6464916,129.2899761,7f71caf17_1,utterance_13.mp4,,,4
https://www.youtube.com/watch?v=4Aq-zsCTVfk,128.6894033,139.2661575,7f71caf17_1,utterance_14.mp4,,,4
https://www.youtube.com/watch?v=4Aq-zsCTVfk,138.9658711,149.475895,7f71caf17_1,utterance_15.mp4,,,0
https://www.youtube.com/watch?v=4Aq-zsCTVfk,149.0087828,158.8515036,7f71caf17_1,utterance_16.mp4,,,0
https://www.youtube.com/watch?v=V7aTMZhF81M,28.23301925,33.46629436,8a58bfb30_1,utterance_6.mp4,,,2
https://www.youtube.com/watch?v=V7aTMZhF81M,47.8328012,53.03274335,8a58bfb30_1,utterance_9.mp4,,,0
https://www.youtube.com/watch?v=V7aTMZhF81M,53.89940038,58.79934587,8a58bfb30_1,utterance_10.mp4,,,0
https://www.youtube.com/watch?v=V7aTMZhF81M,249.1972277,259.7637768,8a58bfb30_1,utterance_45.mp4,,,4
https://www.youtube.com/watch?v=V7aTMZhF81M,269.2636712,273.8969529,8a58bfb30_1,utterance_48.mp4,,,0
https://www.youtube.com/watch?v=V7aTMZhF81M,274.1636166,276.1969274,8a58bfb30_1,utterance_49.mp4,,,4
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,0,10.39844078,8feb77e1d_1,utterance_1.mp4,,,3
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,10.03182909,20.4635982,8feb77e1d_1,utterance_2.mp4,,,3
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,19.83035982,30.32878561,8feb77e1d_1,utterance_3.mp4,,,3
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,29.86218891,40.16064468,8feb77e1d_1,utterance_4.mp4,,,5
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,40.59391304,51.22565217,8feb77e1d_1,utterance_5.mp4,,,0
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,56.4582009,63.9904048,8feb77e1d_1,utterance_7.mp4,,,0
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,76.52185907,86.72032984,8feb77e1d_1,utterance_9.mp4,,,0
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,86.32038981,88.65337331,8feb77e1d_1,utterance_10.mp4,,,0
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,90.28646177,99.08514243,8feb77e1d_1,utterance_11.mp4,,,0
https://www.youtube.com/watch?v=Ybb0Ml0gsTs,101.0181859,104.9509295,8feb77e1d_1,utterance_12.mp4,,,0
https://www.youtube.com/watch?v=NNrkrhMF3uo,0,10.06533369,9df863fba_1,utterance_1.mp4,,,3
https://www.youtube.com/watch?v=NNrkrhMF3uo,9.565399894,19.69739142,9df863fba_1,utterance_2.mp4,,,3
https://www.youtube.com/watch?v=NNrkrhMF3uo,19.36410222,29.26279131,9df863fba_1,utterance_3.mp4,,,3
https://www.youtube.com/watch?v=NNrkrhMF3uo,28.69619968,38.99483581,9df863fba_1,utterance_4.mp4,,,4
https://www.youtube.com/watch?v=NNrkrhMF3uo,38.49490201,48.96018273,9df863fba_1,utterance_5.mp4,,,4
https://www.youtube.com/watch?v=NNrkrhMF3uo,48.52690678,59.1588321,9df863fba_1,utterance_6.mp4,,,5
https://www.youtube.com/watch?v=NNrkrhMF3uo,58.79221398,65.824616,9df863fba_1,utterance_7.mp4,,,5
https://www.youtube.com/watch?v=NNrkrhMF3uo,66.02458951,74.05685911,9df863fba_1,utterance_8.mp4,,,4
https://www.youtube.com/watch?v=NNrkrhMF3uo,74.19017479,84.92208686,9df863fba_1,utterance_9.mp4,,,3
https://www.youtube.com/watch?v=NNrkrhMF3uo,84.45548199,94.75411811,9df863fba_1,utterance_10.mp4,,,0
https://www.youtube.com/watch?v=NNrkrhMF3uo,94.25418432,104.752794,9df863fba_1,utterance_11.mp4,,,3
https://www.youtube.com/watch?v=NNrkrhMF3uo,104.2861891,114.8514566,9df863fba_1,utterance_12.mp4,,,4
https://www.youtube.com/watch?v=NNrkrhMF3uo,114.3181939,125.016777,9df863fba_1,utterance_13.mp4,,,5
https://www.youtube.com/watch?v=kYvj5DAf6S0,0.875554026,11.34050929,10bd5f047_1,utterance_1.mp4,,,4
https://www.youtube.com/watch?v=kYvj5DAf6S0,10.79849966,21.18006882,10bd5f047_1,utterance_2.mp4,,,4
https://www.youtube.com/watch?v=kYvj5DAf6S0,20.72144529,31.26978665,10bd5f047_1,utterance_3.mp4,,,4
https://www.youtube.com/watch?v=kYvj5DAf6S0,30.93624226,41.10934618,10bd5f047_1,utterance_4.mp4,,,3
https://www.youtube.com/watch?v=kYvj5DAf6S0,40.56733655,51.07398486,10bd5f047_1,utterance_5.mp4,,,4
https://www.youtube.com/watch?v=kYvj5DAf6S0,50.78213352,58.6204267,10bd5f047_1,utterance_6.mp4,,,4
https://www.youtube.com/watch?v=La-e_ngVhRY,0,10.24770437,86f364c1c_1,utterance_1.mp4,,,4
https://www.youtube.com/watch?v=La-e_ngVhRY,9.622844345,19.53729003,86f364c1c_1,utterance_2.mp4,,,0
https://www.youtube.com/watch?v=La-e_ngVhRY,19.24568869,29.86830907,86f364c1c_1,utterance_3.mp4,,,1
https://www.youtube.com/watch?v=La-e_ngVhRY,29.16013438,39.65778275,86f364c1c_1,utterance_4.mp4,,,5
https://www.youtube.com/watch?v=La-e_ngVhRY,39.65778275,50.03045913,86f364c1c_1,utterance_5.mp4,,,1
https://www.youtube.com/watch?v=La-e_ngVhRY,49.2806271,60.15319149,86f364c1c_1,utterance_6.mp4,,,3
https://www.youtube.com/watch?v=La-e_ngVhRY,60.06987682,68.9012318,86f364c1c_1,utterance_7.mp4,,,5
https://www.youtube.com/watch?v=La-e_ngVhRY,69.10951848,79.60716685,86f364c1c_1,utterance_8.mp4,,,3
https://www.youtube.com/watch?v=La-e_ngVhRY,79.02396417,89.14669653,86f364c1c_1,utterance_9.mp4,,,3
https://www.youtube.com/watch?v=La-e_ngVhRY,88.93840985,99.47771557,86f364c1c_1,utterance_10.mp4,,,1
https://www.youtube.com/watch?v=La-e_ngVhRY,98.85285554,109.4754759,86f364c1c_1,utterance_11.mp4,,,4
https://www.youtube.com/watch?v=gJisjgBXUGI,0.233778894,10.08588945,89bb539ca_1,utterance_1.mp4,,,4
https://www.youtube.com/watch?v=gJisjgBXUGI,11.22138693,21.77483417,89bb539ca_1,utterance_2.mp4,,,4
https://www.youtube.com/watch?v=gJisjgBXUGI,21.2738794,29.99049246,89bb539ca_1,utterance_3.mp4,,,3
https://www.youtube.com/watch?v=zHJXQO0swp4,0.700412675,2.734944731,116c36ad6_1,utterance_1.mp4,,,4
https://www.youtube.com/watch?v=zHJXQO0swp4,3.969005158,13.84148858,116c36ad6_1,utterance_2.mp4,,,3
https://www.youtube.com/watch?v=zHJXQO0swp4,15.64254974,21.71279293,116c36ad6_1,utterance_3.mp4,,,3
https://www.youtube.com/watch?v=zHJXQO0swp4,21.94626382,28.24997789,116c36ad6_1,utterance_4.mp4,,,3
https://www.youtube.com/watch?v=zHJXQO0swp4,28.71691968,31.85210022,116c36ad6_1,utterance_5.mp4,,,3
https://www.youtube.com/watch?v=zHJXQO0swp4,34.32022108,40.99081798,116c36ad6_1,utterance_6.mp4,,,3
https://www.youtube.com/watch?v=zHJXQO0swp4,42.72517318,44.02593957,116c36ad6_1,utterance_7.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,296.3872652,307.3645714,179b7f51a_2,utterance_33.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,306.8974519,315.138773,179b7f51a_2,utterance_34.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,315.539161,326.0827134,179b7f51a_2,utterance_35.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,325.5822283,335.9589523,179b7f51a_2,utterance_36.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,335.3917359,345.8018256,179b7f51a_2,utterance_37.mp4,,,1
https://www.youtube.com/watch?v=wftcpEbivRo,345.4348032,354.3768033,179b7f51a_2,utterance_38.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,354.5436317,365.0538184,179b7f51a_2,utterance_39.mp4,,,2
https://www.youtube.com/watch?v=wftcpEbivRo,364.586699,370.1587662,179b7f51a_2,utterance_40.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,370.4256916,375.6641021,179b7f51a_2,utterance_41.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,375.7975648,384.0722515,179b7f51a_2,utterance_42.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,384.4392739,394.6825352,179b7f51a_2,utterance_43.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,394.2487815,401.9896174,179b7f51a_2,utterance_44.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,402.1898115,411.5655653,179b7f51a_2,utterance_45.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,411.5321996,422.0423864,179b7f51a_2,utterance_46.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,421.8088267,428.6487894,179b7f51a_2,utterance_47.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,429.0491775,433.7871029,179b7f51a_2,utterance_48.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,433.9539313,444.0970956,179b7f51a_2,utterance_49.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,443.7634389,454.0734316,179b7f51a_2,utterance_50.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,453.5729465,464.3834242,179b7f51a_2,utterance_51.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,463.8495735,471.5904094,179b7f51a_2,utterance_52.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,471.7906035,482.5677155,179b7f51a_2,utterance_53.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,482.0672305,487.7393947,179b7f51a_2,utterance_54.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,487.6726634,497.9492904,179b7f51a_2,utterance_55.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,497.482171,507.6920666,179b7f51a_2,utterance_56.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,507.2916786,517.8352309,179b7f51a_2,utterance_57.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,517.3347459,527.7782012,179b7f51a_2,utterance_58.mp4,,,4
https://www.youtube.com/watch?v=wftcpEbivRo,527.3778132,537.8879999,179b7f51a_2,utterance_59.mp4,,,3
https://www.youtube.com/watch?v=wftcpEbivRo,537.6544402,544.5945,179b7f51a_2,utterance_60.mp4,,,4
https://www.youtube.com/watch?v=R8vh8La0L2Y,0.233257329,10.42993485,505f9b3a2_1,utterance_1.mp4,,,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,9.796807818,19.99348534,505f9b3a2_1,utterance_2.mp4,,,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,19.59361564,30.05687296,505f9b3a2_1,utterance_3.mp4,,,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,29.62368078,37.22120521,505f9b3a2_1,utterance_4.mp4,,,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,37.32117264,47.91771987,505f9b3a2_1,utterance_5.mp4,,,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,47.35123779,57.91446254,505f9b3a2_1,utterance_6.mp4,,,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,57.61456026,68.21110749,505f9b3a2_1,utterance_7.mp4,,,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,67.87788274,78.24117264,505f9b3a2_1,utterance_8.mp4,,,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,78.37446254,87.37153094,505f9b3a2_1,utterance_9.mp4,,,3
https://www.youtube.com/watch?v=R8vh8La0L2Y,87.23824104,91.8034202,505f9b3a2_1,utterance_10.mp4,,,3
https://www.youtube.com/watch?v=BhzVfeMBwHU,19.13333333,29.73333333,1808cc160_1,utterance_2.mp4,,,3
https://www.youtube.com/watch?v=BhzVfeMBwHU,29.4,37.46666667,1808cc160_1,utterance_3.mp4,,,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,36.86666667,43.96666667,1808cc160_1,utterance_4.mp4,,,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,44.33333333,54.9,1808cc160_1,utterance_5.mp4,,,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,54.6,58.96666667,1808cc160_1,utterance_6.mp4,,,3
https://www.youtube.com/watch?v=BhzVfeMBwHU,59.5,64.36666667,1808cc160_1,utterance_7.mp4,,,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,64.86666667,68.96666667,1808cc160_1,utterance_8.mp4,,,3
https://www.youtube.com/watch?v=BhzVfeMBwHU,69.53333333,80.03333333,1808cc160_1,utterance_9.mp4,,,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,79.56666667,89.66666667,1808cc160_1,utterance_10.mp4,,,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,89.13333333,91.53333333,1808cc160_1,utterance_11.mp4,,,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,92.86666667,103.6,1808cc160_1,utterance_12.mp4,,,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,103.1333333,113.6,1808cc160_1,utterance_13.mp4,,,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,113.1666667,119.3666667,1808cc160_1,utterance_14.mp4,,,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,119.4666667,124.9,1808cc160_1,utterance_15.mp4,,,2
https://www.youtube.com/watch?v=BhzVfeMBwHU,125.3,132.6666667,1808cc160_1,utterance_16.mp4,,,1
https://www.youtube.com/watch?v=BhzVfeMBwHU,132.7666667,143.3,1808cc160_1,utterance_17.mp4,,,4
https://www.youtube.com/watch?v=BhzVfeMBwHU,143.0333333,151.4,1808cc160_1,utterance_18.mp4,,,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,152.1333333,162.6666667,1808cc160_1,utterance_19.mp4,,,4
https://www.youtube.com/watch?v=BhzVfeMBwHU,162.4,170.4,1808cc160_1,utterance_20.mp4,,,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,170.3333333,177,1808cc160_1,utterance_21.mp4,,,4
https://www.youtube.com/watch?v=BhzVfeMBwHU,177.1,186.7333333,1808cc160_1,utterance_22.mp4,,,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,186.4333333,189.7333333,1808cc160_1,utterance_23.mp4,,,0
https://www.youtube.com/watch?v=BhzVfeMBwHU,190.8666667,196.4333333,1808cc160_1,utterance_24.mp4,,,5
https://www.youtube.com/watch?v=9QhsaU03_SI,0,10.31475768,3463ed0d8_1,utterance_1.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,9.771875694,20.24174251,3463ed0d8_1,utterance_2.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,20.08663337,30.78916389,3463ed0d8_1,utterance_3.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,29.85850906,40.40593045,3463ed0d8_1,utterance_4.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,40.17326674,50.64313356,3463ed0d8_1,utterance_5.mp4,,,3
https://www.youtube.com/watch?v=9QhsaU03_SI,49.94514243,60.49256382,3463ed0d8_1,utterance_6.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,60.25990011,70.96243063,3463ed0d8_1,utterance_7.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,70.0317758,79.88120607,3463ed0d8_1,utterance_8.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,79.26076952,89.73063633,3463ed0d8_1,utterance_9.mp4,,,1
https://www.youtube.com/watch?v=9QhsaU03_SI,89.57552719,99.65762116,3463ed0d8_1,utterance_10.mp4,,,3
https://www.youtube.com/watch?v=9QhsaU03_SI,99.34740289,109.8172697,3463ed0d8_1,utterance_11.mp4,,,3
https://www.youtube.com/watch?v=9QhsaU03_SI,109.1192786,119.6667,3463ed0d8_1,utterance_12.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,119.4340363,129.7487939,3463ed0d8_1,utterance_13.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,129.205912,139.9084425,3463ed0d8_1,utterance_14.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,139.5206696,149.9905364,3463ed0d8_1,utterance_15.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,149.2925453,159.9950758,3463ed0d8_1,utterance_16.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,159.607303,170.3098335,3463ed0d8_1,utterance_17.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,169.9220607,180.7021458,3463ed0d8_1,utterance_18.mp4,,,3
https://www.youtube.com/watch?v=9QhsaU03_SI,179.6939364,190.1638032,3463ed0d8_1,utterance_19.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,190.008694,200.5561154,3463ed0d8_1,utterance_20.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,199.7805697,206.3727081,3463ed0d8_1,utterance_21.mp4,,,4
https://www.youtube.com/watch?v=9QhsaU03_SI,206.2951535,209.2422272,3463ed0d8_1,utterance_22.mp4,,,4
https://www.youtube.com/watch?v=RGgvftdwmcY,0.233506224,3.335803201,4091ec374_1,utterance_1.mp4,,,0
https://www.youtube.com/watch?v=RGgvftdwmcY,4.203112033,10.70792828,4091ec374_1,utterance_2.mp4,,,0
https://www.youtube.com/watch?v=RGgvftdwmcY,11.20829876,16.94588026,4091ec374_1,utterance_3.mp4,,,0
https://www.youtube.com/watch?v=RGgvftdwmcY,17.27946058,22.01630113,4091ec374_1,utterance_4.mp4,,,0
https://www.youtube.com/watch?v=RGgvftdwmcY,22.88360996,28.62119146,4091ec374_1,utterance_5.mp4,,,1
https://www.youtube.com/watch?v=RGgvftdwmcY,29.42178423,35.55966212,4091ec374_1,utterance_6.mp4,,,0
https://www.youtube.com/watch?v=RGgvftdwmcY,36.19346473,40.59672496,4091ec374_1,utterance_7.mp4,,,3
https://www.youtube.com/watch?v=RGgvftdwmcY,42.26462656,44.13267635,4091ec374_1,utterance_8.mp4,,,5
https://www.youtube.com/watch?v=RGgvftdwmcY,45.30020747,50.50406046,4091ec374_1,utterance_9.mp4,,,2
https://www.youtube.com/watch?v=RGgvftdwmcY,51.13786307,52.9391968,4091ec374_1,utterance_10.mp4,,,4
https://www.youtube.com/watch?v=RGgvftdwmcY,54.17344398,57.64267931,4091ec374_1,utterance_11.mp4,,,4
https://www.youtube.com/watch?v=RGgvftdwmcY,59.07707469,68.28389152,4091ec374_1,utterance_12.mp4,,,5
https://www.youtube.com/watch?v=RGgvftdwmcY,68.65082988,74.92213989,4091ec374_1,utterance_13.mp4,,,0
https://www.youtube.com/watch?v=RGgvftdwmcY,76.35653527,80.92658566,4091ec374_1,utterance_14.mp4,,,4
https://www.youtube.com/watch?v=RGgvftdwmcY,82.66120332,84.99626556,4091ec374_1,utterance_15.mp4,,,4
https://www.youtube.com/watch?v=RGgvftdwmcY,86.16379668,89.63303201,4091ec374_1,utterance_16.mp4,,,0
https://www.youtube.com/watch?v=RGgvftdwmcY,90.83392116,97.4388115,4091ec374_1,utterance_17.mp4,,,5
https://www.youtube.com/watch?v=RGgvftdwmcY,109.7479253,111.549259,4091ec374_1,utterance_20.mp4,,,1
https://www.youtube.com/watch?v=Wb_QY1xfbRw,0.233302652,10.73192198,7241c40a2_1,utterance_1.mp4,,,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,10.26531668,16.59781723,7241c40a2_1,utterance_2.mp4,,,4
https://www.youtube.com/watch?v=Wb_QY1xfbRw,16.56448828,26.8631339,7241c40a2_1,utterance_3.mp4,,,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,26.36319965,32.9623318,7241c40a2_1,utterance_4.mp4,,,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,35.69530572,46.0272803,7241c40a2_1,utterance_5.mp4,,,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,45.49401709,55.85932062,7241c40a2_1,utterance_6.mp4,,,4
https://www.youtube.com/watch?v=Wb_QY1xfbRw,55.29272847,65.82467675,7241c40a2_1,utterance_7.mp4,,,4
https://www.youtube.com/watch?v=Wb_QY1xfbRw,65.32474249,75.45674337,7241c40a2_1,utterance_8.mp4,,,5
https://www.youtube.com/watch?v=Wb_QY1xfbRw,75.12345387,85.6220732,7241c40a2_1,utterance_9.mp4,,,5
https://www.youtube.com/watch?v=Wb_QY1xfbRw,85.15546789,94.52090291,7241c40a2_1,utterance_10.mp4,,,4
https://www.youtube.com/watch?v=Wb_QY1xfbRw,94.72087662,105.2861538,7241c40a2_1,utterance_11.mp4,,,5
https://www.youtube.com/watch?v=Wb_QY1xfbRw,104.7528906,115.218181,7241c40a2_1,utterance_12.mp4,,,5
https://www.youtube.com/watch?v=Wb_QY1xfbRw,114.551602,125.0835503,7241c40a2_1,utterance_13.mp4,,,3
https://www.youtube.com/watch?v=Wb_QY1xfbRw,132.9825115,143.381144,7241c40a2_1,utterance_15.mp4,,,5
https://www.youtube.com/watch?v=MF0myXe2nUw,0.233540741,5.671703704,9152c3951_1,utterance_1.mp4,,,3
https://www.youtube.com/watch?v=MF0myXe2nUw,6.539140741,11.37677037,9152c3951_1,utterance_2.mp4,,,0
https://www.youtube.com/watch?v=MF0myXe2nUw,13.31182222,21.18548148,9152c3951_1,utterance_3.mp4,,,1
https://www.youtube.com/watch?v=MF0myXe2nUw,21.95282963,26.82382222,9152c3951_1,utterance_4.mp4,,,1
https://www.youtube.com/watch?v=MF0myXe2nUw,27.32426667,32.4288,9152c3951_1,utterance_5.mp4,,,4
https://www.youtube.com/watch?v=MF0myXe2nUw,33.39632593,39.13475556,9152c3951_1,utterance_6.mp4,,,3
https://www.youtube.com/watch?v=MF0myXe2nUw,39.46838519,47.87585185,9152c3951_1,utterance_7.mp4,,,4
https://www.youtube.com/watch?v=MF0myXe2nUw,53.01374815,54.64853333,9152c3951_1,utterance_9.mp4,,,4
https://www.youtube.com/watch?v=MF0myXe2nUw,55.5826963,63.9568,9152c3951_1,utterance_10.mp4,,,0
https://www.youtube.com/watch?v=MF0myXe2nUw,64.69078519,75.20011852,9152c3951_1,utterance_11.mp4,,,0
https://www.youtube.com/watch?v=MF0myXe2nUw,74.73303704,81.17208889,9152c3951_1,utterance_12.mp4,,,3
https://www.youtube.com/watch?v=MF0myXe2nUw,82.67342222,87.41096296,9152c3951_1,utterance_13.mp4,,,0
https://www.youtube.com/watch?v=MF0myXe2nUw,88.2784,96.51905185,9152c3951_1,utterance_14.mp4,,,0
https://www.youtube.com/watch?v=MF0myXe2nUw,97.38648889,108.2628148,9152c3951_1,utterance_15.mp4,,,3
https://www.youtube.com/watch?v=MF0myXe2nUw,107.8958222,112.4999111,9152c3951_1,utterance_16.mp4,,,3
https://www.youtube.com/watch?v=MF0myXe2nUw,113.2672593,118.0715259,9152c3951_1,utterance_17.mp4,,,4
https://www.youtube.com/watch?v=MF0myXe2nUw,124.4772148,133.6853926,9152c3951_1,utterance_19.mp4,,,3
https://www.youtube.com/watch?v=50oHEyg2Dto,34.42894737,38.62759949,9354b482f_1,utterance_7.mp4,,,3
https://www.youtube.com/watch?v=50oHEyg2Dto,40.02715019,45.14550706,9354b482f_1,utterance_8.mp4,,,6
https://www.youtube.com/watch?v=50oHEyg2Dto,45.62535302,53.58279846,9354b482f_1,utterance_9.mp4,,,1
https://www.youtube.com/watch?v=fp6wE0YCr9c,0.233503003,6.704871957,39373c7f9_1,utterance_1.mp4,,,4
https://www.youtube.com/watch?v=fp6wE0YCr9c,7.472096111,16.61207082,39373c7f9_1,utterance_2.mp4,,,0
https://www.youtube.com/watch?v=fp6wE0YCr9c,17.74622826,20.01454316,39373c7f9_1,utterance_3.mp4,,,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,21.01527031,25.88547581,39373c7f9_1,utterance_4.mp4,,,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,28.95437243,39.0950743,39373c7f9_1,utterance_5.mp4,,,4
https://www.youtube.com/watch?v=fp6wE0YCr9c,39.46200759,47.36775213,39373c7f9_1,utterance_6.mp4,,,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,47.86811571,52.97182422,39373c7f9_1,utterance_7.mp4,,,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,53.23868479,62.27858678,39373c7f9_1,utterance_8.mp4,,,3
https://www.youtube.com/watch?v=fp6wE0YCr9c,62.57880493,68.64988302,39373c7f9_1,utterance_9.mp4,,,3
